ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Classify_Row0,Classify_Row1,Classify_Row2,Classify_Row3,Classify_Row4,Classify_Row5,Classify_Row6,Classify_Row7,Location_Center_X,Location_Center_Y,Number_Object_Number
3,8,1303,136.0,228.0,1.0,1.3442874256889776,0.30938281327947553,-26.0,0.5909297052154195,0.03862343406257968,48.37380504600622,49.76946855251722,5.0,1.666569355718286,1.4142135623730951,44.0,46.00046894791683,-89.75604782948845,651.1059999999984,0.7291550083939564,0,0,0,1,0,0,0,0,130.12432847275517,217.69071373752877,8
3,9,1137,201.0,236.0,1.0,1.6888979598992877,0.28109786865867364,-1.0,0.47375,0.033656129157054356,50.42414350587151,50.28916384272063,5.0,1.6223886493266622,1.4142135623730951,46.09795680528175,48.39099700631073,-28.10796728788661,651.5579999999982,0.6009513742071881,0,0,0,1,0,0,0,0,209.25417766051012,220.4925241864556,9
3,10,786,291.0,225.0,1.0,2.645050600896081,0.4646877775517949,14.0,0.3089622641509434,0.03245181842410813,54.43867588165197,54.405882034941776,4.47213595499958,1.4708718001106387,1.0,46.69582422444217,48.204064816889584,-83.13288187740454,551.6919999999985,0.3902681231380337,0,0,0,1,0,0,0,0,289.5101781170483,216.4554707379135,10
3,11,284,359.0,224.0,1.0,5.525491382581434,0.5580948230650356,13.0,0.14031620553359683,0.07111518970318342,48.628798217220684,46.84015371452148,3.605551275463989,1.405706733914892,1.0,36.00496786072483,40.3510670520386,-59.180299999291016,224.01799999999955,0.21154562383612666,0,0,0,1,0,0,0,0,368.7535211267606,221.33098591549296,11
3,12,484,132.0,324.0,1.0,4.71162173065603,0.4466767744254694,48.0,0.20191906549853983,0.013435371964338963,56.74955379382531,51.264022471905186,2.0,1.0717162771046593,1.0,46.0,50.77356474431798,-69.12963025888065,672.8259999999984,0.247887323943662,0,0,0,0,1,0,0,0,127.14049586776859,304.9896694214876,12
3,13,54,209.0,327.0,1.0,41.412106300246606,0.8377145915166935,20.0,0.027692307692307693,0.044328361472300674,66.17744998766652,49.16299421312742,1.4142135623730951,1.0076706215254276,1.0,34.12343752853814,36.14005397378719,71.87117340043542,123.726,0.0422369964802503,0,0,0,0,1,0,0,0,206.74074074074073,303.85185185185185,13
3,14,1,275.0,292.0,1.0,0.0,0.0,1.0,1.0,0.7853981633974483,0.095,0.0,1.0,1.0,1.0,0.0,0.095,0.0,4.0,1.0,0,0,0,0,1,0,0,0,275.0,292.0,14
3,15,5,355.0,298.0,1.0,127.27220158222967,0.9989071211010193,2.0,0.014204545454545454,0.4363323129985824,40.209881378361324,25.80697580112788,1.0,1.0,1.0,1.3867504905630728,1.879382246044718,54.7275785514016,12.0,0.2631578947368421,0,0,0,0,1,0,0,0,366.6,314.4,15
3,16,563,130.0,411.0,1.0,3.703362987083398,0.48948299931477224,29.0,0.24531590413943355,0.016649311146769968,54.8818805319539,50.48762224545735,2.23606797749979,1.12357586320374,1.0,43.4571581004089,47.85770451529563,-70.96894253895633,651.869999999998,0.310022026431718,0,0,0,0,0,1,0,0,130.5399644760213,389.90941385435167,16
3,17,266,204.0,366.0,1.0,8.272175041505577,0.7426150144171271,32.0,0.12372093023255815,0.028760519888448577,62.149383087613856,50.96076922496363,2.8284271247461903,1.1592882660947075,1.0,42.0,41.62259491730378,76.32347619747861,340.9159999999996,0.14897787734528142,0,0,0,0,0,1,0,0,211.37593984962405,386.98496240601503,17
